ID	Control	Treatment
6138_at	6.541750493	4.636954372
6139_at	10.42489811	9.080110428
6140_at	9.285930219	9.280123632
6141_at	5.388441197	5.382186548
6142_i_at	5.377286394	4.516218882
6143_f_at	7.156969826	4.631899346
6144_at	7.05763095	7.805497734
6145_at	3.417279381	3.31862145
6146_at	3.162593203	3.303884407
6147_at	7.449033244	6.930262211
6148_at	3.604390892	3.559226166
6149_at	5.415337456	4.642310883
6150_at	6.089480383	5.002010953
6151_at	3.761512014	3.510435833
6152_at	8.921947387	7.254139461
6153_at	7.584726306	6.542322511
6154_at	11.26417398	8.255269514
6155_at	3.509393872	3.398000455
6156_at	6.220409917	2.748273554
6157_at	6.058521683	3.274488684
6158_at	5.239667331	5.139169218
6159_at	5.671435635	5.710629394
6160_at	10.14445039	9.126969487
6161_at	6.572490681	7.132658926
6162_at	5.51271691	6.421711133
6163_at	5.615562308	5.020705742
6164_at	3.168290307	3.022586003
6165_at	8.182292168	6.925849562
6166_at	7.516979925	5.933177041
6167_at	7.483717416	10.12119292
6168_at	8.28818941	7.866958211
6169_at	3.160765192	2.78641108
6170_at	8.075985019	7.145336163
6171_at	9.138460305	9.886592387
6172_at	6.712571095	5.619972746
6173_at	7.464115169	3.728318003
6174_at	8.68932689	6.973059551
6175_at	5.025624726	5.267472289
6176_at	8.194607656	6.920175428
6177_at	5.306359735	5.282960299
6178_at	8.719042528	8.126235839
6179_at	6.381985632	6.644674834
6180_i_at	2.714888691	2.93335551
6181_r_at	2.516842093	2.642565971
6182_f_at	2.621479913	3.8958374
6183_at	7.101209397	7.596443263
6184_at	5.455828309	6.038186038
6185_at	7.934280996	5.803504194
6186_at	7.876385617	7.928643045
6187_at	7.878651678	4.961112492
6188_at	5.130268772	4.663537152
6189_at	4.254192432	4.103227264
6190_at	6.529042853	6.449799353
6191_at	4.224818834	4.529003119
6192_at	6.665519255	6.575673098
6193_at	4.478678898	7.166126776
6194_at	5.298217338	5.794496615
6195_at	6.85604074	8.227820279
6196_at	11.93144396	12.3442732
6197_at	7.700665362	8.342779483
6198_at	3.682128608	4.122496532
6199_at	4.634957586	4.12418551
6200_at	8.591456384	6.11774972
6201_at	4.901922765	3.199843645
6202_at	6.053562882	5.586714388
6203_at	4.570711518	5.094340827
6204_at	6.484633298	7.931366027
6205_at	3.489535411	4.060408494
6206_at	6.80445648	7.280111014
6207_at	5.994179047	5.74502924
6208_at	6.027604551	4.761743424
6209_at	5.449748309	5.550023469
6210_at	9.600265735	7.073654623
6211_at	8.403394142	7.658009826
6212_at	5.151307753	9.006646789
6213_at	6.089148877	7.478884116
6214_at	5.554746481	6.029522108
6215_at	3.85631967	3.605380171
6216_at	7.075438641	9.320519075
6217_at	3.741827905	4.030572177
6218_at	4.731170618	7.748598172
6219_at	3.859255114	4.627625924
6220_at	6.282634064	7.590224905
6221_at	7.863610369	6.980034099
6222_at	5.879612123	3.038589507
6223_at	7.282885987	8.80982064
6224_at	3.767361238	3.274745655
6225_at	7.771750195	6.304673252
6226_at	4.359178005	4.898479071
6227_at	9.083901854	8.327397446
6228_at	5.859780766	5.904871667
6229_at	6.579627394	6.275405782
6230_at	6.062760878	6.051914573
6231_at	7.395944765	5.468259961
6232_at	4.367402505	4.346452213
6233_at	7.167080984	6.453551949
6234_at	5.644641243	6.155699417
6235_at	10.5205891	9.621584388
6236_i_at	11.78684999	11.48518671
6237_at	10.20661901	8.497405919
6238_at	4.207347382	3.568132082
6239_at	5.605140651	5.192418551
6240_at	5.738729164	5.639189917
6241_at	4.514270879	5.072370728
6242_at	8.160030109	9.578785509
6243_at	9.281376558	10.08429683
6244_at	11.37671392	12.22096721
6245_at	8.04473004	8.363941638
6246_at	6.751508986	6.898390268
6247_at	6.791410878	7.064107111
6248_at	6.681692602	7.229872888
6249_at	8.83322345	8.91063208
6250_at	6.910816552	7.153392789
6251_at	4.140566932	4.007163975
6252_at	2.769700559	2.789023845
6253_at	5.103557016	6.857223713
6254_at	5.873080494	5.119139504
6255_at	4.566017939	3.240921284
6256_at	5.327113553	5.150819707
6257_at	5.269346805	5.150752421
6258_at	7.016976178	4.7970535
6259_at	5.518270174	6.242675655
6260_at	3.449396758	3.109237175
6261_at	5.918091619	6.921532451
6262_at	6.224679225	5.734780468
6263_at	7.806915018	6.761322939
6264_at	6.971800397	6.248611696
6265_at	6.558117287	7.106153211
6266_at	5.26239458	5.0717653
6267_at	10.33226981	9.057885594
6268_at	7.753682601	5.361992169
6269_at	9.432299572	9.37899517
6270_at	5.589303707	8.543467847
6271_at	7.395100464	9.415714757
6272_at	6.056464255	6.536130072
6273_at	5.343913393	7.998726277
6274_at	3.988351615	4.475646882
6275_at	4.490544317	4.933828478
6276_at	3.721279995	3.90410331
6277_at	4.698513406	4.462671034
6278_at	9.647025392	10.77448842
6279_at	8.777724379	10.18677841
6280_at	4.304359731	3.756434588
6281_at	4.332838607	3.726370345
6282_at	5.273277566	5.590525527
6283_at	5.954587633	4.711266954
6284_at	7.148254008	6.17535071
6285_at	6.443346104	5.592262512
6286_at	8.358241861	6.010922982
6287_at	6.266730588	6.90706231
6288_at	6.403233097	8.762056853
6289_at	4.45430901	4.349529607
6290_at	9.49057122	9.605591255
6291_at	6.326255475	6.959777513
6292_at	9.421219878	6.540918131
6293_at	6.555598884	4.919872424
6294_at	5.668964092	4.472141021
6295_at	4.135078785	3.975681756
6296_at	8.634298933	7.544058959
6297_at	7.437692576	7.242041831
6298_at	5.918269648	6.588969694
6299_at	5.190577796	4.432353356
6300_g_at	11.33340849	12.21226057
6301_at	10.99513646	11.70918745
6302_at	8.906300761	8.509431922
6303_at	4.766377293	5.122439853
6304_at	9.173414817	8.110391199
6305_at	5.471064751	4.686367511
6306_at	6.383967313	5.161188325
6307_at	7.465373804	3.96768208
6308_at	6.247134296	5.914377735
6309_at	7.837090355	7.384871778
6310_at	6.092437954	4.853232565
6311_at	8.597692215	5.025266469
6312_at	6.997373723	6.832077332
6313_at	9.579574144	6.74578805
6314_at	7.938817851	7.991014365
6315_at	5.430242209	6.603810273
6316_at	7.877440818	6.93421008
6317_at	8.283780296	8.863446854
6318_at	9.059910583	6.319763041
6319_at	4.357347618	8.833057945
6320_at	10.53073249	9.563084709
6321_at	6.980357273	6.88642585
6322_at	4.752436498	4.659361347
6323_at	12.12410661	10.11881559
6324_g_at	12.14025623	9.492499287
6325_at	6.673750237	6.200415606
6326_at	3.484498489	3.53412106
6327_at	6.92137053	6.56110909
6328_at	5.365229453	5.84684124
6329_at	9.636921952	9.851141655
6330_at	8.39654471	8.169229865
6331_at	7.723337255	6.672340806
6332_at	4.523152595	5.09622832
6333_at	5.919481796	4.727659223
6334_at	7.129049862	7.48254195
6335_at	6.339504033	4.013457829
6336_at	5.75157766	5.404777489
6337_at	2.875766094	3.018804232
6338_at	5.085391294	6.178740977
6339_at	7.183422217	8.562293589
6340_at	4.611492805	4.546359029
6341_at	6.00060948	7.164396684
6342_at	6.063044963	6.276013263
6343_at	8.346170416	7.330272594
6344_at	8.757767488	7.395478232
6345_at	11.1146245	12.2110015
6346_at	7.112971175	5.665764739
6347_at	4.842533483	4.810001654
6348_at	5.705028122	5.184794285
6349_at	4.470415102	4.365564367
6350_at	9.342926437	9.799223547
6351_at	7.883389276	7.367331668
6352_at	7.31408767	6.277211516
6353_at	4.670433626	4.358889058
6354_at	6.85402814	4.402740677
6355_at	8.772270053	4.785884979
6356_at	8.019870668	7.122464667
6357_at	5.798284691	7.431947177
6358_at	7.117934908	5.240870675
6359_at	4.467080619	4.678758293
6360_at	3.408637953	3.244178182
6361_at	7.215683398	6.338607285
6362_at	9.206805708	9.39801844
6363_at	5.874247304	6.422893109
6364_at	7.234748604	7.304355387
6365_at	6.054084436	4.153202022
6366_at	5.090176963	4.154626276
6367_at	5.627567823	3.474841679
6368_at	5.608170046	6.498759673
6369_at	7.685429217	6.888916765
6370_at	9.759341979	6.003138807
6371_at	10.27522919	11.49642451
6372_at	5.8675812	6.409398801
6373_g_at	8.372497069	9.262596606
6374_at	5.389768861	6.253634673
6375_at	5.398126374	5.375185861
6376_at	5.421382662	7.76739873
6377_at	7.006046698	6.994250471
6378_at	7.954935882	7.283346947
6379_at	8.708709221	10.02084798
6380_at	6.602649527	7.927708644
6381_at	9.592319154	4.838150352
6382_at	3.159247891	2.882599052
6383_at	4.147263068	6.827637442
6384_at	4.620496624	3.838554496
6385_at	7.340543916	7.726471925
6386_at	5.300713231	4.878337643
6387_at	3.769891736	4.594670533
6388_at	5.454285431	5.037245627
6389_at	4.863816676	4.121863839
6390_at	6.240494469	5.228238015
6391_at	4.745763743	3.63683811
6392_at	6.425876977	7.230918496
6393_at	5.911796652	6.621674598
6394_at	10.40438708	9.815286515
6395_at	8.709700322	7.484500948
6396_at	7.93443786	8.036489765
6397_at	6.473090401	7.430946764
6398_at	7.888898006	10.4247267
6399_at	6.990279812	4.986006208
6400_at	3.953866692	4.019209787
6401_at	11.54154499	12.28314531
6402_at	6.775940326	7.291629373
6403_at	8.257330455	8.832258272
6404_at	3.791300927	4.23990909
6405_at	7.465689583	6.258005498
6406_at	5.478228255	5.211938466
6407_at	10.26894409	6.925749399
6408_at	6.936292277	6.704744597
6409_at	3.749498192	7.33480421
6410_at	10.0919882	8.701434666
6411_at	9.42345037	4.327766397
6412_at	6.070656404	6.621688129
6413_at	6.379008349	11.26984439
6414_at	9.301613433	6.734404633
6415_at	5.044868763	4.840203329
6416_at	7.459221392	8.835968778
6417_at	2.788358417	3.264024758
6418_at	6.217731005	4.849338666
6419_at	12.6543698	12.9493376
6420_at	7.718411783	6.328590142
6421_at	5.586512505	5.921110235
6422_at	3.923776582	4.401143466
6423_at	8.732828768	9.35668739
6424_at	10.03564906	12.53041831
6425_at	8.672064002	9.389523337
6426_at	5.144097141	6.462198645
6427_at	7.378321937	6.009058522
6428_at	8.555683846	8.44708971
6429_at	8.177724954	4.411367666
6430_at	6.679804934	7.450865997
6431_at	9.993577527	8.80605905
6432_at	6.541315214	7.005447938
6433_at	12.09268375	8.971501982
6434_at	5.474023207	3.302656613
6435_at	4.209466203	3.633797057
6436_at	7.961417231	4.827398061
6437_at	4.734904782	5.55241094
6438_at	10.26978162	7.396994865
6439_at	4.309433651	4.225123713
6440_at	7.98447485	6.548931612
6441_at	6.177443232	8.01199057
6442_at	6.168500211	6.062649643
6443_at	4.453816846	4.495099013
6444_at	5.746968655	6.238977629
6445_at	5.649880156	6.392634301
6446_at	8.190567277	8.549349245
6447_at	9.618250442	10.48787219
6448_at	4.971556736	4.128879265
6449_at	10.18503835	9.103660008
6450_at	10.63656124	10.42004123
6451_at	6.987002406	7.288878499
6452_at	11.56793979	8.515783914
6453_at	4.674335784	3.664638962
6454_g_at	7.805247116	6.545886027
6455_s_at	7.592356918	6.828665541
6456_at	7.143472526	6.734722433
6457_at	5.063225154	7.850282049
6458_at	8.031893412	10.20854758
6459_at	3.810388619	3.498904919
6460_at	4.779877187	3.127298655
6461_at	6.183500604	4.530501452
6462_at	8.958177488	10.01067116
6463_at	11.74049629	10.20592828
6464_at	7.571475062	7.430604008
6465_at	6.342203475	6.610713883
6466_at	7.204158183	6.163574307
6467_at	7.506993903	8.357707115
6468_at	9.348625394	8.462759439
6469_at	5.365515319	5.009622765
6470_at	5.122805909	4.681332056
6471_at	3.934295186	4.650585989
6472_at	9.404240544	9.694923765
6473_i_at	11.21005968	8.952474644
6474_at	6.466710465	5.492465307
6475_at	4.151949453	3.971387905
6476_at	3.965384772	4.07383905
6477_at	5.943806238	6.300863539
6478_at	7.715669073	7.381721601
6479_at	4.170781503	5.846047103
6480_at	5.700850027	6.283227586
6481_at	3.966198914	2.438971266
6482_at	7.063831928	8.821912625
6483_at	5.22869385	7.861026955
6484_at	4.46349134	4.807016642
6485_at	10.60990287	11.60964629
6486_at	4.576498873	7.234555201
6487_at	8.710827909	11.67908828
6488_at	6.396623097	8.370329989
6489_at	5.04132848	4.082050601
6490_at	7.145798982	5.316754476
6491_at	4.358427329	4.235558798
6492_at	9.937272391	6.671768039
6493_at	10.40473152	6.681998808
6494_at	7.759799123	7.759989937
6495_at	8.863240521	11.75029814
6496_at	4.607583405	5.5709213
6497_at	8.667267174	10.22799958
6498_at	6.672283175	7.606470286
6499_at	7.951099379	7.993289198
6500_at	7.850840583	8.178731259
6501_at	5.196536334	5.505070291
6502_at	6.015724236	5.000744864
6503_at	7.553682863	7.302284734
6504_at	7.677263895	6.7479624
6505_at	7.983954807	7.871678243
6506_at	8.616896184	8.655985571
6507_at	6.854567812	5.917108079
6508_at	5.763571702	4.739738165
6509_at	6.651526008	4.142316861
6510_at	7.883237442	5.900071726
6511_at	5.299837083	4.574018285
6512_at	6.691894783	6.061212451
6513_at	10.74221574	9.622438455
6514_at	10.03701351	8.541901246
6515_at	6.170612043	4.944143893
6516_at	6.864576766	4.016762409
6517_at	6.682244615	6.001126248
6518_at	3.054730274	2.787347664
6519_at	7.357035559	6.64837517
6520_at	5.278739646	4.698632826
6521_at	9.902152618	7.033103006
6522_at	6.637582821	5.648258955
6523_at	6.315153758	7.826766402
6524_at	5.272604785	5.970083506
6525_at	5.346274471	5.919839694
6526_at	4.2116513	4.045956052
6527_at	5.986087671	6.190533164
6528_at	7.602148596	8.374769952
6529_at	5.828174681	4.61503019
6530_at	5.182536932	8.908546963
6531_at	9.868713344	9.972756133
6532_at	7.304475896	8.812451598
6533_at	7.76839648	7.504006829
6534_at	9.003937653	7.642114731
6535_at	6.665845963	3.253735819
6536_at	3.662320349	3.340391415
6537_f_at	11.57958748	9.715345732
6538_at	9.796731553	6.391210733
6539_at	6.12374144	7.299059451
6540_at	3.566460431	5.431137954
6541_at	5.860330587	5.594874013
6542_at	5.436761697	5.585856568
6543_at	11.51414909	10.15336247
6544_at	6.401854679	8.758821007
6545_at	8.650686092	9.162376466
6546_at	7.464728444	8.916705522
6547_at	8.962062137	5.845619792
6548_at	6.042385627	5.411217645
6549_at	5.32364008	6.491827145
6550_at	5.866692986	6.336284261
6551_at	5.392268648	5.532134853
6552_at	6.927982958	7.23826214
6553_at	6.990027725	7.037580084
6554_at	5.039837616	4.115491611
6555_at	8.627792758	9.641389541
6556_at	6.582593823	6.112110252
6557_at	10.02240983	8.774349292
6558_i_at	11.79461231	8.842472233
6559_f_at	11.85211796	9.260195861
6560_at	11.97369379	6.794438782
6561_at	12.15297343	10.05931506
6562_at	7.012826025	6.322528558
6563_at	5.952121329	7.250281564
6564_at	3.191313042	3.700011966
6565_at	8.337744127	8.29435541
6566_at	5.422488378	5.585084683
6567_at	7.304396134	5.646965779
6568_f_at	12.3784839	9.68230751
6569_at	12.69247656	11.05984717
6570_at	7.042667948	6.204181096
6571_at	6.05085555	6.26910742
6572_at	7.69557615	9.526993659
6573_at	3.177727951	5.310039793
6574_at	7.560979293	4.984096931
6575_at	7.62196906	6.892888565
6576_at	7.409608053	9.325844766
6577_at	5.62490942	5.64034078
6578_at	6.756329121	5.115817778
6579_at	5.11289527	3.540908264
6580_at	5.677181845	4.929922379
6581_at	3.932558355	3.686707403
6582_at	4.383138997	4.304848378
6583_at	6.549526653	4.839348515
6584_at	4.497035783	3.419583156
6585_at	6.399636295	6.388465361
6586_at	8.965708928	8.637121563
6587_at	7.575097599	8.286829947
6588_at	5.9535272	5.657049619
6589_at	8.650134088	9.233450273
6590_at	4.805591053	4.380840254
6591_at	8.910212349	8.324050528
6592_at	3.146554007	2.968873526
6593_at	5.124246589	5.962086906
6594_at	7.979505056	5.669475072
6595_at	6.83667282	6.089720406
6596_at	6.403354971	6.429468824
6597_at	9.634301824	9.36673395
6598_at	8.566111114	10.01054931
6599_at	12.01714878	8.791822416
6600_at	13.09122553	10.73170908
6601_at	6.295057836	5.302440447
6602_at	9.236380669	6.951379672
6603_at	5.429288732	5.084891634
6604_at	8.651773007	10.30956701
6605_at	9.222887051	10.58119811
6606_at	10.07811859	11.15813187
6607_at	7.099052907	8.771731627
6608_at	7.615334364	9.536989605
6609_at	9.660492514	9.170188366
6610_at	7.139167602	4.585475395
6611_at	6.431762014	7.430762788
6612_at	5.369763836	5.559251095
6613_at	5.149354891	5.179497485
6614_at	6.950345366	6.003421397
6615_at	7.577094154	5.858250927
6616_at	5.776106718	7.192540093
6617_at	4.308420706	5.200770666
6618_at	9.359464806	8.61487672
6619_at	4.635197059	4.152644981
6620_at	6.822685991	6.056634747
6621_at	3.454548856	4.461713879
6622_at	10.36860143	7.06400564
6623_at	4.683008128	3.510971675
6624_at	5.242841915	4.914449509
6625_at	8.765712405	5.692833091
6626_at	3.831610459	4.86651209
6627_at	7.401651835	3.138387719
6628_at	8.081867783	8.312983801
6629_at	6.349361167	6.303429505
6630_at	8.780168493	7.987863805
6631_at	7.782205285	5.70867379
6632_at	9.786840187	7.889477384
6633_at	4.584243162	7.108480419
6634_at	2.988403656	3.377399145
6635_at	9.651073737	11.15855306
6636_at	6.605263739	6.27284342
6637_at	5.589775734	4.801827441
6638_at	10.95832938	11.30548098
6639_at	7.677975456	5.658311338
6640_at	8.550044925	8.711163119
6641_at	4.611690512	5.017262318
6642_at	7.992141036	7.02051032
6643_at	6.657521064	5.668748094
6644_at	3.70145818	4.068198916
6645_at	5.94199455	4.549474345
6646_at	8.822587473	9.774847851
6647_at	8.073876825	9.294027964
6648_at	6.520139645	6.976356887
6649_at	7.13041481	9.738862959
6650_at	6.722380366	9.228835224
6651_at	7.66643154	7.538906946
6652_at	9.643080556	10.57750139
6653_at	5.837091612	3.571298079
6654_at	9.312371967	6.922196627
6655_at	9.097188638	7.71253155
6656_at	5.384904321	5.868957199
6657_at	3.660470491	3.290272982
6658_at	5.453305138	5.028961089
6659_at	6.725405854	5.034868736
6660_at	8.583729076	8.60595681
6661_at	6.098550023	7.072927754
6662_at	7.852871881	7.489624814
6663_at	7.772175532	5.964715928
6664_at	4.24498047	5.474619127
6665_at	8.977566413	8.411835645
6666_at	4.834906765	5.956693214
6667_at	5.019472366	4.918966538
6668_at	7.896888406	8.555049438
6669_at	4.790650949	4.313102701
6670_at	6.341115742	5.436104494
6671_at	13.05666993	11.49357462
6672_s_at	11.82219657	9.369280783
6673_at	6.477214373	6.324847713
6674_at	3.706223096	3.11536391
6675_at	5.86155928	5.175226316
6676_at	7.404173976	8.597372038
6677_at	4.740660654	3.928055062
6678_at	3.307791971	3.611488165
6679_at	8.742825513	9.057311101
6680_s_at	7.240658735	4.941141004
6681_at	4.971565976	6.21898116
6682_at	11.68914344	11.99740166
6683_g_at	11.07419509	10.8356108
6684_at	6.668455145	7.965118175
6685_at	7.338308185	6.937472417
6686_at	3.817416423	3.760299188
6687_at	5.975840376	5.793460372
6688_at	7.092772869	4.366537766
6689_at	6.879588122	4.54882488
6690_at	7.564713395	4.020626899
