YEAR	MONTH	DAY	DAY_OF_WEEK	AIRLINE	FLIGHT_NUMBER	TAIL_NUMBER	ORIGIN_AIRPORT	DESTINATION_AIRPORT	SCHEDULED_DEPARTURE	DEPARTURE_DELAY	ARRIVAL_DELAY	CANCELLED
2015	1	5	1	AA	1473	N496AA	DFW	ATL	1005	16	-1	0
2015	1	5	1	AA	194	N014AA	DFW	ATL	1150	165	174	0
2015	1	5	1	AA	356	N005AA	DFW	ATL	1300	109	111	0
2015	1	5	1	AA	125	N4XLAA	DFW	ATL	1415	13	-3	0
2015	1	5	1	AA	232	N4XFAA	DFW	ATL	1515	82	72	0
2015	1	5	1	AA	276	N4YAAA	DFW	ATL	1630	0	-18	0
2015	1	5	1	AA	1298	N002AA	DFW	ATL	1820	0	-8	0
2015	1	5	1	AA	2396	N003AA	DFW	ATL	1955	9	8	0
2015	1	5	1	AA	1475	N3GBAA	DFW	AUS	815	-4	-5	0
2015	1	5	1	AA	1484	N4XMAA	DFW	AUS	925	NA	NA	1
2015	1	5	1	AA	1289	N565AA	DFW	AUS	1040	0	-4	0
2015	1	5	1	AA	1023	N520AA	DFW	AUS	1150	104	100	0
2015	1	5	1	AA	2297	N4UCAA	DFW	AUS	1250	0	3	0
2015	1	5	1	AA	1365	N3HDAA	DFW	AUS	1410	38	31	0
2015	1	5	1	AA	1569	N4XEAA	DFW	AUS	1515	10	11	0
2015	1	5	1	AA	341	N493AA	DFW	AUS	1610	71	66	0
2015	1	5	1	AA	1600	N454AA	DFW	AUS	1710	-3	-12	0
2015	1	5	1	AA	2482	N4YPAA	DFW	AUS	1805	8	-2	0
2015	1	5	1	AA	1681	N556AA	DFW	AUS	1905	-3	-14	0
2015	1	5	1	AA	1645	N549AA	DFW	AUS	2010	23	11	0
2015	1	5	1	AA	1457	N483AA	DFW	AUS	2110	32	27	0
2015	1	5	1	AA	2386	N4YFAA	DFW	AUS	2235	21	22	0
2015	1	5	1	AA	1320	N3FSAA	DFW	BDL	735	-6	-21	0
2015	1	5	1	AA	1187	N3BNAA	DFW	BDL	1250	38	33	0
2015	1	5	1	AA	1572	N3BKAA	DFW	BDL	1855	6	6	0
2015	1	5	1	AA	1224	N548AA	DFW	BHM	1455	37	31	0
2015	1	5	1	AA	1171	N493AA	DFW	BHM	2005	31	21	0
2015	1	5	1	AA	309	N4YSAA	DFW	BNA	700	-8	-2	0
2015	1	5	1	AA	1183	N4XTAA	DFW	BNA	900	41	31	0
2015	1	5	1	AA	2464	N4WTAA	DFW	BNA	1100	6	1	0
2015	1	5	1	AA	2262	N585AA	DFW	BNA	1305	40	34	0
2015	1	5	1	AA	1497	N4XJAA	DFW	BNA	1530	0	1	0
2015	1	5	1	AA	1604	N585AA	DFW	BNA	1830	22	29	0
2015	1	5	1	AA	2373	N4WKAA	DFW	BNA	2020	20	20	0
2015	1	5	1	AA	1676	N4XXAA	DFW	BNA	2215	45	48	0
2015	1	5	1	AA	1186	N633AA	DFW	BOS	620	2	-20	0
2015	1	5	1	AA	2470	N5EKAA	DFW	BOS	800	-4	-21	0
2015	1	5	1	AA	1448	N3DRAA	DFW	BOS	1055	25	8	0
2015	1	5	1	AA	1124	N3JJAA	DFW	BOS	1235	10	8	0
2015	1	5	1	AA	1544	N3KDAA	DFW	BOS	1505	120	127	0
2015	1	5	1	AA	1590	N5BVAA	DFW	BOS	1730	-1	-7	0
2015	1	5	1	AA	2238	N3EXAA	DFW	BOS	1915	20	13	0
2015	1	5	1	AA	1602	N4YPAA	DFW	BWI	940	16	3	0
2015	1	5	1	AA	370	N547AA	DFW	BWI	1135	4	-1	0
2015	1	5	1	AA	1068	N586AA	DFW	BWI	1445	25	24	0
2015	1	5	1	AA	1654	N466AA	DFW	BWI	1700	24	21	0
2015	1	5	1	AA	1310	N001AA	DFW	CLE	855	38	24	0
2015	1	5	1	AA	74	N556AA	DFW	CLE	1145	NA	NA	1
2015	1	5	1	AA	2208	N4YFAA	DFW	CLE	1415	50	58	0
2015	1	5	1	AA	1106	N439AA	DFW	CLE	1845	23	9	0
2015	1	5	1	AA	1343	N3KLAA	DFW	CLT	625	-2	-24	0
2015	1	5	1	AA	1041	N009AA	DFW	CLT	1105	-2	-19	0
2015	1	5	1	AA	1649	N3BXAA	DFW	CLT	1250	19	-4	0
2015	1	5	1	AA	1593	N009AA	DFW	CLT	1450	167	151	0
2015	1	5	1	AA	2244	N3LBAA	DFW	CLT	1845	-5	-11	0
2015	1	5	1	AA	2498	N3GYAA	DFW	CLT	2005	24	18	0
2015	1	5	1	AA	2263	N4XYAA	DFW	CMH	830	NA	NA	1
2015	1	5	1	AA	2423	N4WMAA	DFW	CMH	1245	-2	-10	0
2015	1	5	1	AA	239	N568AA	DFW	CMH	1500	61	53	0
2015	1	5	1	AA	1346	N455AA	DFW	CMH	1810	NA	NA	1
2015	1	5	1	AA	1440	N403AA	DFW	CMH	2000	53	65	0
2015	1	5	1	AA	249	N486AA	DFW	COS	845	5	-6	0
2015	1	5	1	AA	2218	N426AA	DFW	COS	1315	-5	-14	0
2015	1	5	1	AA	978	N4XXAA	DFW	COS	1555	26	23	0
2015	1	5	1	AA	1163	N454AA	DFW	COS	1945	57	55	0
2015	1	5	1	AA	1012	N425AA	DFW	DAY	855	6	-2	0
2015	1	5	1	AA	1304	N4WPAA	DFW	DAY	1340	58	54	0
2015	1	5	1	AA	1244	N473AA	DFW	DAY	2005	44	51	0
2015	1	5	1	AA	1581	N3HEAA	DFW	DCA	615	22	-3	0
2015	1	5	1	AA	1688	N3EAAA	DFW	DCA	750	15	-7	0
2015	1	5	1	AA	176	N3LBAA	DFW	DCA	1020	-5	-27	0
2015	1	5	1	AA	178	N3AKAA	DFW	DCA	1130	38	20	0
2015	1	5	1	AA	252	N3KLAA	DFW	DCA	1335	20	-1	0
2015	1	5	1	AA	2237	N3HEAA	DFW	DCA	1430	11	-4	0
2015	1	5	1	AA	383	N3EAAA	DFW	DCA	1555	4	-3	0
2015	1	5	1	AA	138	N3FVAA	DFW	DCA	1655	-4	-17	0
2015	1	5	1	AA	1052	N3FJAA	DFW	DCA	1805	14	8	0
2015	1	5	1	AA	2472	N3JNAA	DFW	DCA	2010	9	-2	0
2015	1	5	1	AA	2310	N4YNAA	DFW	DEN	710	-6	-3	0
2015	1	5	1	AA	321	N3GPAA	DFW	DEN	745	-8	-11	0
2015	1	5	1	AA	1471	N477AA	DFW	DEN	900	20	25	0
2015	1	5	1	AA	313	N553AA	DFW	DEN	1025	-3	-2	0
2015	1	5	1	AA	316	N583AA	DFW	DEN	1140	12	17	0
2015	1	5	1	AA	1151	N4XBAA	DFW	DEN	1300	49	59	0
2015	1	5	1	AA	1010	N513AA	DFW	DEN	1430	118	157	0
2015	1	5	1	AA	1344	N553AA	DFW	DEN	1555	6	8	0
2015	1	5	1	AA	1491	N472AA	DFW	DEN	1740	-4	6	0
2015	1	5	1	AA	1523	N488AA	DFW	DEN	2110	23	18	0
2015	1	5	1	AA	1069	N3FCAA	DFW	DEN	2235	30	33	0
2015	1	5	1	AA	1347	N571AA	DFW	DSM	1440	NA	NA	1
2015	1	5	1	AA	1566	N471AA	DFW	DSM	2045	44	55	0
2015	1	5	1	AA	1278	N548AA	DFW	DTW	745	7	5	0
2015	1	5	1	AA	43	N3CLAA	DFW	DTW	1030	11	44	0
2015	1	5	1	AA	1269	N3DAAA	DFW	DTW	1325	42	37	0
2015	1	5	1	AA	1330	N4WPAA	DFW	DTW	1855	103	89	0
2015	1	5	1	AA	1332	N514AA	DFW	DTW	2050	25	38	0
2015	1	5	1	AA	1495	N5FSAA	DFW	EGE	1140	155	173	0
2015	1	5	1	AA	937	N001AA	DFW	EGE	1600	26	18	0
2015	1	5	1	AA	1472	N4YLAA	DFW	ELP	1415	154	144	0
2015	1	5	1	AA	2367	N590AA	DFW	ELP	1605	60	74	0
2015	1	5	1	AA	2256	N548AA	DFW	ELP	1920	96	84	0
2015	1	5	1	AA	1642	N3FVAA	DFW	EWR	755	12	6	0
2015	1	5	1	AA	320	N4UBAA	DFW	EWR	950	-4	3	0
2015	1	5	1	AA	2488	N3LCAA	DFW	EWR	1130	18	4	0
2015	1	5	1	AA	1105	N3KKAA	DFW	EWR	1335	27	41	0
2015	1	5	1	AA	2414	N3KGAA	DFW	EWR	1615	12	25	0
2015	1	5	1	AA	1561	N491AA	DFW	EWR	1915	98	99	0
2015	1	5	1	AA	1627	N541AA	DFW	FAT	1140	-1	-18	0
2015	1	5	1	AA	1359	N4XJAA	DFW	FAT	2040	40	13	0
2015	1	5	1	AA	2245	N3CMAA	DFW	FLL	715	NA	NA	1
2015	1	5	1	AA	1511	N3ADAA	DFW	FLL	1020	29	15	0
2015	1	5	1	AA	348	N3BRAA	DFW	FLL	1225	3	-6	0
2015	1	5	1	AA	1005	N3DHAA	DFW	FLL	1425	18	18	0
2015	1	5	1	AA	2402	N3KWAA	DFW	FLL	1705	9	30	0
2015	1	5	1	AA	1630	N3MCAA	DFW	FLL	2040	53	50	0
2015	1	5	1	AA	2360	N003AA	DFW	GUC	1300	30	23	0
2015	1	5	1	AA	1422	N004AA	DFW	HDN	800	18	6	0
2015	1	5	1	AA	35	N3DUAA	DFW	HDN	1110	1	11	0
2015	1	5	1	AA	123	N367AA	DFW	HNL	1055	15	-9	0
2015	1	5	1	AA	5	N387AA	DFW	HNL	1305	89	79	0
2015	1	5	1	AA	1071	N4YNAA	DFW	HOU	1250	9	5	0
2015	1	5	1	AA	1514	N4XFAA	DFW	HOU	2145	30	28	0
2015	1	5	1	AA	1387	N3KGAA	DFW	IAD	840	-1	-15	0
2015	1	5	1	AA	1418	N470AA	DFW	IAD	1155	37	40	0
2015	1	5	1	AA	1425	N496AA	DFW	IAD	1510	74	62	0
2015	1	5	1	AA	128	N3BMAA	DFW	IAD	2020	64	65	0
2015	1	5	1	AA	1383	N520AA	DFW	IAH	725	24	35	0
2015	1	5	1	AA	2249	N4XBAA	DFW	IAH	930	8	4	0
2015	1	5	1	AA	1002	N4YRAA	DFW	IAH	1030	15	8	0
2015	1	5	1	AA	976	N4YTAA	DFW	IAH	1140	-2	-11	0
2015	1	5	1	AA	1690	N488AA	DFW	IAH	1305	-1	-13	0
2015	1	5	1	AA	351	N3GYAA	DFW	IAH	1500	97	95	0
2015	1	5	1	AA	2370	N4WKAA	DFW	IAH	1630	41	34	0
2015	1	5	1	AA	1622	N4YBAA	DFW	IAH	1810	19	14	0
2015	1	5	1	AA	2450	N581AA	DFW	IAH	2050	-2	-6	0
2015	1	5	1	AA	2377	N4YBAA	DFW	ICT	1000	17	25	0
2015	1	5	1	AA	2300	N560AA	DFW	ICT	2230	-2	-6	0
2015	1	5	1	AA	376	N475AA	DFW	IND	745	NA	NA	1
2015	1	5	1	AA	1129	N476AA	DFW	IND	1305	92	97	0
2015	1	5	1	AA	1385	N560AA	DFW	IND	1625	18	17	0
2015	1	5	1	AA	2466	N489AA	DFW	IND	1800	28	36	0
2015	1	5	1	AA	2276	N597AA	DFW	IND	1950	40	52	0
2015	1	5	1	AA	1162	N016AA	DFW	JAC	1740	-1	-2	0
2015	1	5	1	AA	2385	N499AA	DFW	JAX	840	48	35	0
2015	1	5	1	AA	1030	N436AA	DFW	JAX	1115	-1	-2	0
2015	1	5	1	AA	386	N4WJAA	DFW	JAX	1430	32	9	0
2015	1	5	1	AA	2296	N4YUAA	DFW	JAX	1845	85	83	0
2015	1	5	1	AA	64	N3BLAA	DFW	JFK	1025	24	23	0
2015	1	5	1	AA	1480	N3JBAA	DFW	JFK	1630	94	78	0
2015	1	5	1	AA	1499	N857AA	DFW	LAS	730	-2	-9	0
2015	1	5	1	AA	1524	N560AA	DFW	LAS	915	1	-11	0
2015	1	5	1	AA	1528	N570AA	DFW	LAS	1025	61	33	0
2015	1	5	1	AA	1239	N4YSAA	DFW	LAS	1235	-4	-27	0
2015	1	5	1	AA	1181	N3CUAA	DFW	LAS	1350	89	87	0
2015	1	5	1	AA	2438	N4YMAA	DFW	LAS	1455	21	-3	0
2015	1	5	1	AA	1337	N5ELAA	DFW	LAS	1600	28	16	0
2015	1	5	1	AA	1389	N468AA	DFW	LAS	1715	67	44	0
2015	1	5	1	AA	27	N5DYAA	DFW	LAS	1850	40	26	0
2015	1	5	1	AA	2443	N3LCAA	DFW	LAS	2015	49	20	0
2015	1	5	1	AA	344	N3HYAA	DFW	LAS	2135	20	-7	0
2015	1	5	1	AA	1335	N586AA	DFW	LAS	2240	27	9	0
2015	1	5	1	AA	2401	N851AA	DFW	LAX	655	10	-4	0
2015	1	5	1	AA	2413	N7ALAA	DFW	LAX	800	88	84	0
2015	1	5	1	AA	2419	N853AA	DFW	LAX	925	45	22	0
2015	1	5	1	AA	2425	N861AA	DFW	LAX	1035	22	11	0
2015	1	5	1	AA	2433	N3HWAA	DFW	LAX	1220	4	-15	0
2015	1	5	1	AA	2437	N5EGAA	DFW	LAX	1305	22	11	0
2015	1	5	1	AA	2447	N5FDAA	DFW	LAX	1330	125	110	0
2015	1	5	1	AA	2449	N5DFAA	DFW	LAX	1400	20	7	0
2015	1	5	1	AA	2479	N5ESAA	DFW	LAX	1435	35	3	0
2015	1	5	1	AA	2461	N5DKAA	DFW	LAX	1550	3	-21	0
2015	1	5	1	AA	2463	N633AA	DFW	LAX	1635	52	36	0
2015	1	5	1	AA	2469	N3DUAA	DFW	LAX	1735	4	-9	0
2015	1	5	1	AA	2477	N853AA	DFW	LAX	1835	104	86	0
2015	1	5	1	AA	2489	N5CEAA	DFW	LAX	1940	-1	-33	0
2015	1	5	1	AA	2493	N3DRAA	DFW	LAX	2050	28	15	0
2015	1	5	1	AA	2497	N3FYAA	DFW	LAX	2225	34	16	0
2015	1	5	1	AA	1100	N3HGAA	DFW	LGA	600	64	28	0
2015	1	5	1	AA	1104	N3CMAA	DFW	LGA	655	2	-27	0
2015	1	5	1	AA	1108	N3FBAA	DFW	LGA	750	-4	-17	0
2015	1	5	1	AA	1110	N3ALAA	DFW	LGA	830	-2	-25	0
2015	1	5	1	AA	1114	N3CWAA	DFW	LGA	1000	3	-21	0
2015	1	5	1	AA	1120	N3JNAA	DFW	LGA	1100	-2	-20	0
2015	1	5	1	AA	1138	N3AJAA	DFW	LGA	1135	87	70	0
2015	1	5	1	AA	1140	N3HYAA	DFW	LGA	1230	31	16	0
2015	1	5	1	AA	1144	N3JYAA	DFW	LGA	1335	70	64	0
2015	1	5	1	AA	1148	N3LYAA	DFW	LGA	1515	NA	NA	1
2015	1	5	1	AA	1152	N3CMAA	DFW	LGA	1555	16	7	0
2015	1	5	1	AA	1156	N3FSAA	DFW	LGA	1645	8	-6	0
2015	1	5	1	AA	1164	N3ALAA	DFW	LGA	1745	32	32	0
2015	1	5	1	AA	1170	N3FBAA	DFW	LGA	1850	17	18	0
2015	1	5	1	AA	926	N501AA	DFW	LIT	1620	85	86	0
2015	1	5	1	AA	1284	N202AA	DFW	MCI	730	15	20	0
2015	1	5	1	AA	1046	N4XUAA	DFW	MCI	900	94	105	0
2015	1	5	1	AA	277	N4XNAA	DFW	MCI	1300	62	68	0
2015	1	5	1	AA	1333	N482AA	DFW	MCI	1500	88	92	0
2015	1	5	1	AA	1535	N4WNAA	DFW	MCI	1705	82	81	0
2015	1	5	1	AA	1396	N482AA	DFW	MCI	1925	104	112	0
2015	1	5	1	AA	1251	N553AA	DFW	MCI	2120	53	57	0
2015	1	5	1	AA	72	N5CGAA	DFW	MCO	600	27	28	0
2015	1	5	1	AA	1354	N467AA	DFW	MCO	700	43	33	0
2015	1	5	1	AA	1661	N4YLAA	DFW	MCO	755	47	30	0
2015	1	5	1	AA	1456	N4XVAA	DFW	MCO	930	118	105	0
2015	1	5	1	AA	324	N489AA	DFW	MCO	1105	31	22	0
2015	1	5	1	AA	2302	N491AA	DFW	MCO	1220	49	44	0
2015	1	5	1	AA	2290	N549AA	DFW	MCO	1315	26	31	0
2015	1	5	1	AA	1252	N5DMAA	DFW	MCO	1415	28	23	0
2015	1	5	1	AA	2203	N5EJAA	DFW	MCO	1550	3	-4	0
2015	1	5	1	AA	1308	N4YCAA	DFW	MCO	1740	25	15	0
2015	1	5	1	AA	122	N861AA	DFW	MCO	1900	17	28	0
2015	1	5	1	AA	1386	N558AA	DFW	MCO	2015	57	61	0
2015	1	5	1	AA	1677	N4XJAA	DFW	MEM	800	180	171	0
2015	1	5	1	AA	1489	N501AA	DFW	MEM	1150	30	27	0
2015	1	5	1	AA	1519	N002AA	DFW	MEM	1345	8	-1	0
2015	1	5	1	AA	1020	N488AA	DFW	MEM	1620	12	7	0
2015	1	5	1	AA	334	N4XHAA	DFW	MFE	915	-1	-13	0
2015	1	5	1	AA	333	N4YCAA	DFW	MFE	1305	33	26	0
2015	1	5	1	AA	1115	N504AA	DFW	MFE	1640	18	21	0
2015	1	5	1	AA	1643	N571AA	DFW	MFE	1850	99	90	0
2015	1	5	1	AA	2481	N200AA	DFW	MFE	2055	6	1	0
2015	1	5	1	AA	1057	N3KTAA	DFW	MIA	515	-12	-17	0
2015	1	5	1	AA	168	N634AA	DFW	MIA	610	-4	3	0
2015	1	5	1	AA	2291	N858AA	DFW	MIA	700	11	0	0
2015	1	5	1	AA	206	N640AA	DFW	MIA	800	3	7	0
2015	1	5	1	AA	2278	N7BRAA	DFW	MIA	1055	32	19	0
2015	1	5	1	AA	1462	N859AA	DFW	MIA	1200	1	0	0
2015	1	5	1	AA	1412	N630AA	DFW	MIA	1352	5	-2	0
2015	1	5	1	AA	2266	N858AA	DFW	MIA	1515	5	1	0
2015	1	5	1	AA	60	N382AA	DFW	MIA	1754	2	-11	0
2015	1	5	1	AA	280	N3CWAA	DFW	MIA	1855	-1	-7	0
2015	1	5	1	AA	1134	N3DJAA	DFW	MIA	2035	22	11	0
2015	1	5	1	AA	1442	N4XCAA	DFW	MKE	1445	NA	NA	1
2015	1	5	1	AA	362	N569AA	DFW	MKE	2000	38	51	0
2015	1	5	1	AA	1218	N474AA	DFW	MSP	840	-5	-7	0
2015	1	5	1	AA	1633	N4WKAA	DFW	MSP	1050	12	5	0
2015	1	5	1	AA	2431	N494AA	DFW	MSP	1250	25	25	0
2015	1	5	1	AA	2306	N4YRAA	DFW	MSP	1440	-3	12	0
2015	1	5	1	AA	1154	N4UBAA	DFW	MSP	1845	1	1	0
2015	1	5	1	AA	227	N505AA	DFW	MSP	2040	21	37	0
2015	1	5	1	AA	1667	N567AA	DFW	MSY	825	NA	NA	1
2015	1	5	1	AA	150	N4YAAA	DFW	MSY	1150	6	2	0
2015	1	5	1	AA	975	N467AA	DFW	MSY	1250	81	69	0
2015	1	5	1	AA	103	N4YBAA	DFW	MSY	1410	11	1	0
2015	1	5	1	AA	1585	N4YAAA	DFW	MSY	1615	NA	NA	1
2015	1	5	1	AA	2368	N469AA	DFW	MSY	1740	54	43	0
2015	1	5	1	AA	2280	N4XRAA	DFW	MSY	1920	-3	2	0
2015	1	5	1	AA	2270	N4YNAA	DFW	MSY	2215	0	-2	0
2015	1	5	1	AA	119	N392AA	DFW	OGG	1030	-5	-30	0
2015	1	5	1	AA	7	N379AA	DFW	OGG	1215	320	301	0
2015	1	5	1	AA	1568	N490AA	DFW	OKC	945	70	75	0
2015	1	5	1	AA	1328	N4XTAA	DFW	OKC	1135	169	170	0
2015	1	5	1	AA	382	N490AA	DFW	OKC	1345	22	20	0
2015	1	5	1	AA	2407	N4XEAA	DFW	OKC	1855	-1	1	0
2015	1	5	1	AA	1408	N557AA	DFW	OKC	2050	69	73	0
2015	1	5	1	AA	2274	N513AA	DFW	OKC	2250	-2	0	0
2015	1	5	1	AA	1279	N4XDAA	DFW	OMA	835	-3	-7	0
2015	1	5	1	AA	1286	N4XDAA	DFW	OMA	1350	23	30	0
2015	1	5	1	AA	2323	N4XPAA	DFW	OMA	1625	81	79	0
2015	1	5	1	AA	1362	N470AA	DFW	OMA	1905	52	60	0
2015	1	5	1	AA	2362	N4WJAA	DFW	OMA	2115	1	11	0
2015	1	5	1	AA	29	N469AA	DFW	ONT	1035	41	19	0
2015	1	5	1	AA	1095	N581AA	DFW	ONT	1300	20	-10	0
2015	1	5	1	AA	1605	N570AA	DFW	ONT	1740	66	44	0
2015	1	5	1	AA	2427	N503AA	DFW	ONT	2205	-4	-30	0
2015	1	5	1	AA	90	N4YEAA	DFW	ORD	545	-2	-11	0
2015	1	5	1	AA	2328	N200AA	DFW	ORD	645	5	10	0
2015	1	5	1	AA	2332	N015AA	DFW	ORD	740	50	72	0
2015	1	5	1	AA	2334	N353AA	DFW	ORD	855	58	75	0
2015	1	5	1	AA	2301	N434AA	DFW	ORD	945	54	45	0
2015	1	5	1	AA	2303	N468AA	DFW	ORD	1050	64	59	0
2015	1	5	1	AA	2305	N4XSAA	DFW	ORD	1145	5	20	0
2015	1	5	1	AA	2309	N403AA	DFW	ORD	1320	29	26	0
2015	1	5	1	AA	2315	N425AA	DFW	ORD	1425	57	50	0
2015	1	5	1	AA	2319	N477AA	DFW	ORD	1545	32	33	0
2015	1	5	1	AA	2321	N4WLAA	DFW	ORD	1645	71	136	0
2015	1	5	1	AA	2325	N467AA	DFW	ORD	1740	28	147	0
2015	1	5	1	AA	2331	N4XSAA	DFW	ORD	1810	25	42	0
2015	1	5	1	AA	2335	N567AA	DFW	ORD	1855	-1	15	0
2015	1	5	1	AA	2339	N474AA	DFW	ORD	1945	-3	105	0
2015	1	5	1	AA	2343	N4WTAA	DFW	ORD	2055	16	52	0
2015	1	5	1	AA	2345	N4XPAA	DFW	ORD	2130	71	93	0
2015	1	5	1	AA	294	N597AA	DFW	ORF	1240	3	-20	0
2015	1	5	1	AA	2333	N4XDAA	DFW	ORF	1900	17	18	0
2015	1	5	1	AA	144	N3ATAA	DFW	PBI	915	56	49	0
2015	1	5	1	AA	2399	N3DJAA	DFW	PBI	1305	13	4	0
2015	1	5	1	AA	2236	N3KEAA	DFW	PBI	2035	20	10	0
2015	1	5	1	AA	1453	N567AA	DFW	PDX	905	39	33	0
2015	1	5	1	AA	157	N4XMAA	DFW	PDX	1210	28	21	0
2015	1	5	1	AA	1698	N599AA	DFW	PDX	1730	19	NA	0
2015	1	5	1	AA	1053	N4XWAA	DFW	PHL	720	182	164	0
2015	1	5	1	AA	2222	N3HKAA	DFW	PHL	910	5	-13	0
2015	1	5	1	AA	1542	N528AA	DFW	PHL	1210	60	57	0
2015	1	5	1	AA	132	N3FYAA	DFW	PHL	1335	NA	NA	1
2015	1	5	1	AA	1092	N508AA	DFW	PHL	1600	54	47	0
2015	1	5	1	AA	2264	N3KAAA	DFW	PHL	1945	22	27	0
2015	1	5	1	AA	1460	N3MBAA	DFW	PHX	805	0	-29	0
2015	1	5	1	AA	1132	N482AA	DFW	PHX	950	17	-6	0
2015	1	5	1	AA	126	N505AA	DFW	PHX	1145	169	154	0
2015	1	5	1	AA	1527	N3DFAA	DFW	PHX	1335	35	25	0
2015	1	5	1	AA	2257	N499AA	DFW	PHX	1520	18	3	0
2015	1	5	1	AA	1091	N490AA	DFW	PHX	1715	16	0	0
2015	1	5	1	AA	2435	N3AKAA	DFW	PHX	1920	9	-1	0
2015	1	5	1	AA	1109	N3FMAA	DFW	PHX	2145	8	-2	0
2015	1	5	1	AA	1415	N4XFAA	DFW	PIT	920	2	-2	0
2015	1	5	1	AA	1469	N471AA	DFW	PIT	1355	18	15	0
2015	1	5	1	AA	1466	N583AA	DFW	PIT	1715	17	26	0
2015	1	5	1	AA	2288	N476AA	DFW	PIT	2015	14	7	0
2015	1	5	1	AA	1684	N503AA	DFW	PSP	1000	15	-6	0
2015	1	5	1	AA	1505	N202AA	DFW	PSP	1210	20	6	0
2015	1	5	1	AA	2233	N4XNAA	DFW	PSP	1745	69	46	0
2015	1	5	1	AA	1159	N4YDAA	DFW	RDU	715	31	24	0
2015	1	5	1	AA	332	N4YUAA	DFW	RDU	1130	43	26	0
2015	1	5	1	AA	1302	N520AA	DFW	RDU	1525	74	70	0
2015	1	5	1	AA	1049	N3FPAA	DFW	RDU	1740	44	39	0
2015	1	5	1	AA	1458	N547AA	DFW	RDU	2000	78	80	0
2015	1	5	1	AA	2255	N473AA	DFW	RIC	800	69	62	0
2015	1	5	1	AA	2441	N483AA	DFW	RIC	1340	56	37	0
2015	1	5	1	AA	1276	N595AA	DFW	RIC	1840	39	29	0
2015	1	5	1	AA	2495	N556AA	DFW	RNO	1020	5	0	0
2015	1	5	1	AA	2341	N4WMAA	DFW	RNO	1745	134	107	0
2015	1	5	1	AA	262	N3HLAA	DFW	RSW	925	1	-10	0
2015	1	5	1	AA	1636	N3BKAA	DFW	RSW	1150	-1	-5	0
2015	1	5	1	AA	188	N3MCAA	DFW	RSW	1355	48	45	0
2015	1	5	1	AA	1004	N3AJAA	DFW	RSW	2030	91	87	0
2015	1	5	1	AA	2337	N559AA	DFW	SAN	900	5	-7	0
2015	1	5	1	AA	369	N5EBAA	DFW	SAN	1130	43	29	0
2015	1	5	1	AA	1288	N569AA	DFW	SAN	1225	52	27	0
2015	1	5	1	AA	1493	N3EDAA	DFW	SAN	1305	27	4	0
2015	1	5	1	AA	1445	N4XUAA	DFW	SAN	1340	NA	NA	1
2015	1	5	1	AA	1015	N4YTAA	DFW	SAN	1535	-1	-35	0
2015	1	5	1	AA	71	N3ADAA	DFW	SAN	1805	4	-17	0
2015	1	5	1	AA	49	N5EBAA	DFW	SAN	1935	32	1	0
2015	1	5	1	AA	37	N4XLAA	DFW	SAN	2100	7	-20	0
2015	1	5	1	AA	2484	N3HEAA	DFW	SAN	2230	7	-8	0
2015	1	5	1	AA	2286	N4YAAA	DFW	SAT	805	NA	NA	1
2015	1	5	1	AA	1629	N578AA	DFW	SAT	900	-3	-15	0
2015	1	5	1	AA	2210	N471AA	DFW	SAT	1005	15	6	0
2015	1	5	1	AA	2456	N4WJAA	DFW	SAT	1100	45	46	0
2015	1	5	1	AA	1392	N508AA	DFW	SAT	1210	25	13	0
2015	1	5	1	AA	200	N438AA	DFW	SAT	1315	12	-4	0
2015	1	5	1	AA	1664	N4YDAA	DFW	SAT	1425	39	40	0
2015	1	5	1	AA	2418	N474AA	DFW	SAT	1520	20	18	0
2015	1	5	1	AA	373	N4WTAA	DFW	SAT	1620	-1	2	0
2015	1	5	1	AA	296	N503AA	DFW	SAT	1725	12	12	0
2015	1	5	1	AA	2273	N426AA	DFW	SAT	1830	26	51	0
2015	1	5	1	AA	2403	N494AA	DFW	SAT	1935	38	40	0
2015	1	5	1	AA	2475	N501AA	DFW	SAT	2025	41	39	0
2015	1	5	1	AA	1219	N4YRAA	DFW	SAT	2145	1	-1	0
2015	1	5	1	AA	1413	N4YAAA	DFW	SAT	2250	9	8	0
2015	1	5	1	AA	1212	N016AA	DFW	SDF	1145	3	-6	0
2015	1	5	1	AA	1146	N3FJAA	DFW	SEA	745	2	8	0
2015	1	5	1	AA	2252	N3JGAA	DFW	SEA	1050	9	15	0
2015	1	5	1	AA	2311	N3FYAA	DFW	SEA	1230	55	51	0
2015	1	5	1	AA	1591	N3BGAA	DFW	SEA	1550	3	8	0
2015	1	5	1	AA	1017	N5EKAA	DFW	SEA	1755	35	47	0
2015	1	5	1	AA	2247	N3EDAA	DFW	SEA	2035	50	44	0
2015	1	5	1	AA	1093	N3GPAA	DFW	SEA	2220	52	41	0
2015	1	5	1	AA	23	N382AA	DFW	SFO	755	30	24	0
2015	1	5	1	AA	2293	N5CEAA	DFW	SFO	900	20	12	0
2015	1	5	1	AA	184	N3MBAA	DFW	SFO	1025	306	285	0
2015	1	5	1	AA	221	N3DSAA	DFW	SFO	1150	27	20	0
2015	1	5	1	AA	379	N5CGAA	DFW	SFO	1315	38	15	0
2015	1	5	1	AA	1213	N5EAAA	DFW	SFO	1445	53	61	0
